location,activity_type,duration_min,lat,lon
Other City Areas,Walk,45,47.80256592005887,13.039971095458242
Other City Areas,Hike,12,47.799843326172194,13.041092568496007
Other City Areas,Hike,58,47.799746767415215,13.040012844539621
Other City Areas,Walk,21,47.80010507824467,13.039127228218947
Other City Areas,Walk,67,47.801742817453906,13.039780780392148
Other City Areas,Ride,40,47.79860897029871,13.039823274081588
Other City Areas,Run,41,47.8003575534741,13.039259977940235
Other City Areas,Hike,35,47.80146279644467,13.039482407874665
Other City Areas,Walk,40,47.800751641254905,13.043197294341008
Other City Areas,Hike,66,47.8002843724249,13.041121838895881
Other City Areas,Hike,10,47.80150156913885,13.03940903936394
Other City Areas,Walk,64,47.795945151560495,13.04139390880902
Other City Areas,Ride,50,47.80101681297929,13.039332361020486
Other City Areas,Hike,26,47.79901888647531,13.042346249275173
Other City Areas,Ride,28,47.797254050654715,13.040739284384395
Other City Areas,Walk,70,47.800766803899286,13.039785395711991
Other City Areas,Run,30,47.80206048781774,13.04089543385162
Other City Areas,Run,27,47.79979382722806,13.036858247695863
Other City Areas,Hike,62,47.801429311820804,13.03774646506218
Other City Areas,Walk,50,47.80241841738698,13.0376121499872
Other City Areas,Ride,30,47.80197237168037,13.040285886189526
Other City Areas,Hike,48,47.80245994679405,13.04346502999897
Other City Areas,Walk,29,47.8011131912366,13.044462600292384
Other City Areas,Walk,61,47.80011315045835,13.04127610220288
Other City Areas,Ride,60,47.79759705128215,13.041001688949889
Other City Areas,Hike,52,47.7996309062678,13.036397884531693
Other City Areas,Walk,50,47.798735130107026,13.038914652400532
Other City Areas,Walk,71,47.803256414076245,13.038424432496182
Other City Areas,Walk,44,47.799736171281346,13.038758304803498
Other City Areas,Ride,27,47.80018480721017,13.03966371236283
Other City Areas,Hike,51,47.80082722806406,13.039055818844606
Other City Areas,Hike,76,47.80006540366956,13.036041400379247
Other City Areas,Hike,29,47.80254257656064,13.041495820512234
Other City Areas,Hike,39,47.799066025957394,13.037854513948519
Other City Areas,Run,51,47.80029191118285,13.040478493728221
Other City Areas,Run,44,47.79888629412145,13.044148165339498
Other City Areas,Hike,30,47.79801996623316,13.038161230816826
Other City Areas,Ride,61,47.79908234636364,13.034939424954507
Other City Areas,Run,79,47.799944444804424,13.03942799155624
Other City Areas,Walk,47,47.79935604666322,13.042201919269996
Other City Areas,Run,31,47.798961368530186,13.04391669490844
Other City Areas,Walk,21,47.79789052380449,13.037540900811095
Other City Areas,Hike,48,47.799875341641055,13.040993398446473
Other City Areas,Run,61,47.79774291943895,13.039069379086438
Other City Areas,Ride,52,47.80114008394553,13.039788103291391
Other City Areas,Run,44,47.8001236596294,13.045288686694033
Other City Areas,Run,36,47.7978136727508,13.03699405934321
Other City Areas,Run,28,47.79953618638442,13.040507479322988
Other City Areas,Hike,57,47.79887176539161,13.04093538634353
Other City Areas,Ride,58,47.800478761765625,13.042171572649877
Other City Areas,Run,21,47.80201067566903,13.040195966306941
Other City Areas,Ride,68,47.79718724129553,13.040616101079006
Other City Areas,Hike,53,47.80017253911872,13.039216702865156
Other City Areas,Walk,65,47.79975980080665,13.04053825388249
Other City Areas,Run,24,47.801007010114674,13.039313615449004
Other City Areas,Ride,24,47.800319794942354,13.041243143779711
Other City Areas,Ride,42,47.79887204600239,13.039260779327911
Other City Areas,Hike,52,47.7995214190965,13.040754200787804
Other City Areas,Run,71,47.79880596121479,13.039941474372629
Other City Areas,Walk,55,47.801614010707894,13.042252100501543
Other City Areas,Ride,41,47.800031967473004,13.039897212552821
Other City Areas,Run,29,47.802851786028626,13.036453935063586
Other City Areas,Walk,63,47.799909008779274,13.042523843001428
Other City Areas,Ride,30,47.798937389849634,13.038188535398273
Other City Areas,Ride,69,47.79772942841108,13.0386924673227
Other City Areas,Walk,40,47.797295290485614,13.038808677411913
Other City Areas,Walk,68,47.79762379608549,13.04274887618634
Other City Areas,Hike,55,47.80040068997651,13.035728651572041
Other City Areas,Run,42,47.80076308753484,13.046275497067318
Other City Areas,Run,37,47.79762821394695,13.042112113618131
Other City Areas,Hike,39,47.80134255747111,13.040446477828258
Other City Areas,Ride,51,47.799275408422474,13.039890211998767
Other City Areas,Walk,46,47.80022018951797,13.040571108149715
Other City Areas,Walk,36,47.80241833094238,13.041042244856758
Other City Areas,Walk,42,47.8013452589738,13.0412904311719
Other City Areas,Ride,46,47.79959720402814,13.041111208932007
Other City Areas,Walk,13,47.798663211661875,13.04017916136251
Other City Areas,Walk,51,47.796772276898004,13.039605323159385
Other City Areas,Hike,30,47.79892127002113,13.039697453432693
Other City Areas,Ride,27,47.79968330464175,13.039610183439294
Other City Areas,Run,19,47.79851923070927,13.042267540193734
Other City Areas,Hike,18,47.799803114549356,13.041187113444561
Other City Areas,Hike,24,47.80011527782443,13.03411922273067
Other City Areas,Run,34,47.799662716027285,13.041311801553059
Other City Areas,Hike,74,47.799024996128765,13.040389472389437
Other City Areas,Ride,37,47.80025298200795,13.039962582487107
Other City Areas,Walk,47,47.80066291097435,13.039222963093822
Other City Areas,Ride,51,47.798364401383836,13.042248225439971
Other City Areas,Run,46,47.802116398569616,13.041895052924245
Other City Areas,Run,43,47.79985211780157,13.038454244664353
Other City Areas,Hike,27,47.80002827443442,13.040814104574249
Other City Areas,Ride,66,47.80106232163488,13.038056686530917
Other City Areas,Ride,72,47.80034982419689,13.037240763670422
Other City Areas,Run,19,47.80142970495087,13.038746565550818
Other City Areas,Ride,29,47.8004306862478,13.041724786944764
Other City Areas,Run,40,47.799081343938035,13.04190625009075
Other City Areas,Ride,30,47.80054225528781,13.041026170840194
Other City Areas,Ride,52,47.798284410689014,13.041450191573695
Other City Areas,Ride,34,47.80016283955866,13.04103235657423
Other City Areas,Run,77,47.79995015501403,13.038717036809553
Other City Areas,Hike,62,47.79968782471409,13.040863845089348
Other City Areas,Ride,48,47.79980719373284,13.041600819050455
Other City Areas,Run,60,47.79717722643175,13.041508582659626
Other City Areas,Run,61,47.79917691263839,13.042377826742948
Other City Areas,Ride,36,47.80013926735171,13.041416607694401
Other City Areas,Ride,32,47.800239784587994,13.040702896415082
Other City Areas,Hike,46,47.798458487288606,13.042140300476632
Other City Areas,Run,57,47.80189856176129,13.0399469574815
Other City Areas,Run,47,47.79870073772768,13.038236250697544
Other City Areas,Walk,21,47.801454185800786,13.039673866072112
Other City Areas,Run,32,47.800640791542804,13.038510194710387
